Code,Description
315161000006117,"[M]Parosteal osteosarcoma"
4041901000006115,"Metastatic tumor to ureter"
3854311000006118,"MDB - Medulloblastoma"
723641000006119,"Malignant neoplasm of other and unspecified site OS"
6056051000006116,"Pain of Metastatic Malignancy"
720001000006119,"Malignant neoplasm,overlap lesion periph nerve & auton ns"
4035761000006118,"Metastasis to mediastinum"
304251000006114,"[M]Acidophil carcinoma"
157671000006111,"Secondary and unspec malig neop intercostal lymph nodes"
6246881000006112,"Cancer of the cerebral meninges"
5970261000006115,"Disseminated carcinomatosis"
6244111000006117,"Cancer of floor of mouth"
316211000006115,"[M]Schwannoma, malignant"
7358481000006117,"Cancer of parametrium"
3261741000006119,"Mucoid cell adenocarcinoma"
4163111000006118,"Overlapping malignant neoplasm of ill-defined site"
2309351000000112,"Cancer hormonal treatment drugs Band 1"
880671000006111,"Secondary Ca lung"
2964731000006118,"SCC - Squamous cell carcinoma"
3709571000006113,"Orchioblastoma"
4171141000006112,"Overlapping malignant neoplasm of penis"
6244271000006119,"Malignant tumor of soft palate"
2748631000006115,"Primary serous papillary carcinoma of peritoneum"
314111000006116,"[M]Oat cell carcinoma"
6243501000006113,"Malignant tumour of lipstick area of upper lip"
721821000006114,"Malignant neoplasm of splenic flexure of colon"
3734751000006115,"Malignant melanoma in giant pigmented naevus"
4747821000006112,"Malignant tumour of tympanic antrum"
3029921000006111,"Medullary adenocarcinoma"
2799451000006114,"Malignant granulosa cell tumor"
880421000006112,"Ca vulva"
6248121000006115,"Ca penis"
907381000006110,"[RFC] Liver cancer"
2954761000006118,"Embryonal carcinoma - polyembryonal type"
305291000006119,"[M]Ameloblastoma, malignant"
3936571000006117,"Tumor cells, malignant"
3075161000006116,"Non-keratinizing squamous cell carcinoma - small cell"
3709581000006111,"Embryonal carcinoma, infantile"
2705611000006110,"Polar spongioblastoma"
309031000006113,"[M]Germinoblastoma, follicular"
2989331000006118,"Mesothelioma, biphasic, malignant"
729301000006112,"Malig neop connective soft tissue upper limb/shoulder NOS"
11918261000006113,"[X]Malignant neoplasm/bones+articular cartilage/limb,unspfd"
4750301000006113,"Malignant tumour of ureteric orifice"
4751341000006117,"Secondary malignant neoplasm of epididymis and vas deferens"
3494641000006114,"Hutchinson's melanotic freckle"
312201000006117,"[M]Medullomyoblastoma"
6243511000006111,"Malignant tumor of lipstick area of upper lip"
4037421000006112,"Secondary malignant neoplasm of pectoral axillary lymph nodes"
6869701000006119,"H/O: malignant neoplasm of male genital organ"
11911831000006114,"[V]Personal history of malignant neoplasm of bronchus"
4747281000006110,"Intrahepatic bile duct cancer"
3897081000006111,"Adenoid squamous cell carcinoma"
4409551000006111,"Tumour metastasis"
2891031000006110,"Adenocarcinoma - diffuse type"
12721241000006118,"Malignant neoplasm of skin NOS"
723221000006112,"Malignant neoplasm of other specified site small intestine"
729561000006118,"Malig neop oth/ill-defined sites digestive tract/peritoneum"
3197611000006117,"Round cell liposarcoma"
6244811000006110,"Malignant tumour of oesophagus"
5325351000006113,"Sympathicoblastoma"
5511581000006116,"Malignant tumor of lesser curve of stomach"
316291000006113,"[M]Secondary carcinoma"
6242911000006111,"CA - Cancer of caecum"
314971000006111,"[M]Papillary serous cystadenocarcinoma"
344771000006118,"[V]Personal history of malig neop of gastrointestinal tract"
11911661000006118,"[V]Personal history of malignant neoplasm of male genital organ"
4747111000006114,"Malignant tumor of body of stomach"
6246301000006110,"Cancer of foreskin"
2892751000006112,"Medullomyoblastoma"
3882431000006115,"Intraepidermal squamous cell carcinoma, Bowen's type"
11904141000006111,"Secondary and unspec malig neop internal iliac lymph nodes"
308001000006111,"[M]Endothelial bone sarcoma"
3461481000006118,"Trichoepithelioma"
3838061000006110,"Malignant tumor, small cell type"
1773141000006110,"Squamous cell carcinoma of lung"
3480011000006111,"Pancreatic endocrine tumor, malignant"
4747041000006114,"Malignant tumor of pyloric antrum"
2676141000006111,"Mixed liposarcoma"
907121000006114,"[RFC] Cancer of the larynx"
11904231000006112,"Secondary and unspec malig neop pulmonary lymph nodes"
3581641000006117,"Alpha cell tumour, malignant"
6362211000006115,"Malignant tumour of adrenal medulla"
315611000006112,"[M]Polyembryoma"
2534341000006113,"Mesonephric adenocarcinoma"
4409561000006113,"Metastatic cancer"
3338911000006110,"Desmoplastic melanoma, malignant"
3175581000006112,"Secretory carcinoma of the breast"
6247931000006115,"CA - Cancer of bowel"
2614621000000117,"Lymphoedema following breast cancer"
3435791000006115,"Follicular carcinoma, oxyphilic cell"
6245321000006114,"Malignant tumor of extrahepatic bile duct"
310541000006117,"[M]Intraepithelial squamous cell carcinoma"
5645721000006112,"Malignant tumour of lacrimal drainage structure"
11925591000006119,"Malignant neoplasm of stomach NOS"
4750381000006116,"Malignant tumor of kidney parenchyma"
11908121000006114,"[M]Myoma or myosarcoma NOS"
309361000006119,"[M]Glomoid sarcoma"
3812921000006110,"Water-clear cell carcinoma"
3898751000006118,"Neoplasm, malignant"
729311000006110,"Malig neop eyeball excl conjunctiva, cornea, retina, choroid"
3234121000006116,"Non-keratinizing squamous cell carcinoma"
721311000006114,"Malignant neoplasm of tongue"
4040851000006119,"Metastatic malignant neoplasm to testis"
4418271000006112,"Serous papillary cystic tumor of borderline malignancy"
4030281000006113,"Metastasis to bladder"
6247681000006110,"Malignant tumor of upper limb"
11906051000006117,"[M]Adenomatous and adenocarcinomatous polyps"
3534841000006113,"Lipoblastoma AND/OR lipoblastomatosis"
396641000006119,"[X]Malignant neoplasms/independent(primary)multiple sites"
4750881000006110,"Malignant tumor of cranial nerve"
720511000006113,"Malignant neoplasm skin of ear and external auricular canal"
3010051000006116,"Pineoblastoma"
40641000006114,"Osteoma"
5572881000006118,"Malignant tumor of lipstick area of lip"
907371000006112,"[RFC] Cancer of the stomach"
4029801000006110,"Metastasis to adrenal gland"
4746151000006113,"Malignant tumor of epipharynx"
8407981000006116,"CA 15-3 level"
3787051000006117,"Pseudomucinous cystadenocarcinoma"
4027801000006119,"Primary malignant neoplasm of sacrococcygeal region"
6243051000006118,"Malignant tumour of gallbladder"
315861000006111,"[M]Renal cell carcinoma"
726351000006116,"Malignant neoplasm of commissure of lip"
3183401000006110,"Epithelioid leiomyosarcoma"
6245411000006111,"CA - Pancreatic cancer"
6245861000006112,"Malignant tumor of pleura"
12473091000006110,"Malignant tumor of female genital organ"
6869781000006111,"Personal history of primary malignant neoplasm of trachea"
2504181000006113,"Malignant peripheral nerve sheath tumor with rhabdomyoblastic differentiation"
4746431000006111,"Malignant tumor of anterior wall of nasopharynx"
6245951000006118,"Malignant tumour of myocardium"
4027731000006119,"Primary malignant neoplasm of rib"
5526221000006116,"Malignant tumor of buccal aspect of lower lip"
4027191000006116,"Primary malignant neoplasm of paraganglion"
4746691000006113,"Malignant neoplasm of abdominal esophagus"
5972081000006119,"Anemia in ovarian carcinoma"
6243591000006118,"Malignant tumour of commissure of lip"
6245661000006111,"Malignant tumor of frontal sinus"
720761000006115,"Malignant neoplasm of upper gum"
2663661000006116,"Epidermoid carcinoma - spindle cell"
728491000006116,"Malig neoplasm of connective and soft tissues of thor spine"
3170631000006119,"Renal cell carcinoma"
12459701000006117,"[V]Personal history of malignant neoplasm of middle ear"
3098181000006114,"Epithelioid cell melanoma"
5355391000006118,"Malignant tumor of head and/or neck"
157601000006117,"Secondary and unspec malig neop diaphragmatic lymph nodes"
4040601000006119,"Secondary malignant neoplasm of submental lymph nodes"
4747401000006117,"Malignant tumor of pancreatic duct"
4027261000006117,"Primary malignant neoplasm of parietal peritoneum"
312911000006110,"[M]Mixed glioma"
313251000006114,"[M]Multiple haemorrhagic sarcoma"
4746761000006114,"Malignant tumour of middle third of oesophagus"
720961000006117,"Malignant neoplasm of ureter"
6244971000006112,"Malignant tumor of ileum"
2696161000006116,"Malignant androblastoma"
2630001000006111,"Malignant mixed salivary gland tumour"
4750131000006119,"Malignant tumour of trigone of urinary bladder"
1803781000006110,"Local recurrence of malignant tumour of breast"
880251000006116,"Ca skin - other NOS"
6362531000006112,"Malignant tumour of endocrine gland"
6245611000006113,"Malignant tumor of maxillary antrum"
4750091000006116,"Malignant tumor of seminal vesicle"
723391000006115,"Malignant neoplasm of palatopharyngeal arch"
4170551000006111,"Cancer of the stomach, overlapping sites"
12719081000006110,"Malignant neoplasm of lip, oral cavity and pharynx NOS"
2616241000006113,"Lymphoepithelioma-like carcinoma"
308761000006110,"[M]Follicular adenocarcinoma, trabecular type"
157921000006117,"Secondary and unspec malig neop superficial cervical LN"
880241000006118,"Ca skin - lower limb"
6243001000006117,"Rectal cancer"
3333881000006115,"Combined carcinoid and adenocarcinoma"
3099321000006119,"Synovial sarcoma - spindle cell"
307831000006110,"[M]Embryonal sarcoma"
2786451000006115,"Keratinizing epidermoid carcinoma"
387171000006116,"[X]Follow-up examinat after unspec treatment for malig neop"
306681000006110,"[M]Chondroblastoma, malignant"
316831000006110,"[M]Spinous cell carcinoma"
3217431000006110,"Monstrocellular sarcoma [obs]"
315071000006111,"[M]Parafollicular cell carcinoma"
3001921000006115,"Vipoma, malignant"
6244441000006111,"Malignant tumor of mesopharynx"
6869521000006115,"H/O: malignant neoplasm of bronchus"
11925871000006117,"Malignant neoplasm of bone and articular cartilage NOS"
6246551000006118,"Malignant tumour of urethra"
157591000006113,"Secondary and unspec malig neop deep parotid lymph nodes"
3417711000006111,"Adenocarcinoma with osseous metaplasia"
880751000006111,"Secondary Ca NOS"
6244471000006115,"Malignant tumour of palatine tonsil"
4034121000006112,"Cancer metastatic to intra-abdominal lymph nodes"
2696151000006118,"Arrhenoblastoma, malignant"
6246011000006111,"Malignant neoplasm of spine"
5355381000006116,"Malignant tumour of head and/or neck"
12730141000006116,"Malignant neoplasm of liver and intrahepatic bile ducts NOS"
396091000006118,"[X]Mal neoplasm/connective+soft tissue of trunk,unspecified"
7577631000006119,"Encapsulated papillary carcinoma"
2933971000006114,"TCC - Transitional cell carcinoma"
727281000006117,"Malignant neoplasm of appendix"
730041000006115,"Malig neop pituitary gland or craniopharyngeal duct NOS"
4749971000006110,"Malignant tumour of ectopic testis"
4745301000006118,"Malig tumor of mucosa of upper lip"
543111000006111,"Cerebral tumour - malignant"
3974511000006118,"Serous adenocarcinoma"
6246791000006116,"Malignant tumour of choroid"
721361000006112,"Malignant neoplasm of tonsillar fossa"
3516121000006110,"Postmastectomy lymphangiosarcoma syndrome"
4747901000006113,"Malignant tumour of supraglottis"
4042161000006112,"Metastatic malignant neoplasm to vagina"
6246801000006115,"Malignant tumor of choroid"
151131000006112,"Secondary malig neop of retroperitoneum and peritoneum"
3662431000006114,"Paget disease, extramammary (except Paget disease of bone)"
1774781000006118,"Metastasis stage M0"
6364031000006110,"Ca breast - male"
308501000006115,"[M]Fibrochondrosarcoma"
6244731000006112,"Malignant tumour of postcricoid region"
109371000006115,"Teratoma of descended testis"
316801000006119,"[M]Spindle cell melanoma, type B"
5351501000006117,"Malignant tumor of breast"
2773881000006114,"Carcinoma in pleomorphic adenoma"
2868381000006115,"Sarcomatoid carcinoma"
340421000006119,"[V]Follow-up exam aft combined treatment for malig neoplasm"
405091000006115,"[X]Oth spcf neo/uncrt+unknwn behav/lymph,h'matopetic+rel tis"
880491000006114,"Ca kidney/urinary organs NOS"
6244191000006110,"Malignant tumor of cheek mucosa"
3685911000006118,"Seminoma with high mitotic index"
4026331000006116,"Primary malignant neoplasm of kidney"
4028411000006118,"Primary malignant neoplasm of skin of shoulder"
6633201000006112,"Leiomyosarcoma - category"
151141000006119,"Secondary malig neop of retroperitoneum or peritoneum NOS"
11925881000006119,"Malignant tumor of lung"
727561000006112,"Malignant neoplasm of buccal mucosa"
2825231000006113,"Adamantinoma"
2900641000006114,"Renal adenosarcoma"
6247431000006111,"Malignant tumour of mediastinum"
6244181000006112,"Malignant tumor of internal cheek"
12723521000006110,"Malignant neoplasm of larynx NOS"
4745551000006110,"Malignant tumour of anterior two-thirds of tongue - dorsal surface"
730031000006113,"Malig neop connective and soft tissue head, face, neck NOS"
880501000006118,"Ca genital organs NOS"
151421000006117,"Secondary malignant neoplasm of other specified sites"
316791000006115,"[M]Spindle cell melanoma, type A"
5351491000006113,"Malignant tumour of breast"
4163431000006119,"Malignant mesothelioma of pericardium"
6246261000006118,"Malignant tumor of foreskin"
317431000006110,"[M]Teratocarcinoma"
4745831000006117,"Malignant tumour of lower buccal sulcus"
317691000006112,"[M]Transitional cell carcinoma, spindle cell type"
6243841000006112,"CA - Cancer of parotid gland"
5347601000006114,"SCC - Cutaneous squamous cell carcinoma"
880621000006110,"Secondary nodes - inguinal/leg"
4025991000006114,"Primary malignant neoplasm of glomus jugulare"
727321000006111,"Malignant neoplasm of ascending colon"
4750621000006112,"Malignant tumor of lacrimal gland"
304621000006115,"[M]Adenocarcinoma with apocrine metaplasia"
305011000006117,"[M]Adrenal cortical carcinoma"
317441000006117,"[M]Teratoid medulloepithelioma"
398291000006110,"[X]Mesothelioma of lung"
12762161000006114,"Malignant tumor of head of pancreas"
6243831000006119,"Cancer of parotid gland"
3674241000006115,"Follicular adenocarcinoma - moderately differentiated"
4745711000006119,"Malignant tumour of anterior floor of mouth"
3234111000006112,"Non-keratinizing squamous cell carcinoma - large cell"
4037381000006119,"Secondary malignant neoplasm of parotid lymph nodes"
316961000006114,"[M]Squamous cell carcinoma, small cell, non-keratinising"
3647371000006113,"Endometrial stromal sarcoma, high grade"
1774901000006113,"Metastasis stage M1a"
4255561000006118,"Soft tissue tumour AND/OR sarcoma"
6247311000006110,"Malignant tumor of anus"
6243921000006114,"Malignant tumour of alveolar mucosa"
6244311000006119,"Malignant tumor of palate"
4031001000006115,"Secondary malignant neoplasm of bone"
6246171000006118,"Malignant tumor of fallopian tube"
11925581000006117,"Malignant tumor of small intestine"
6243171000006112,"CA - Cancer of adrenal gland"
311391000006113,"[M]Lymphoepithelial carcinoma"
2726011000006115,"Botryoid sarcoma"
3299801000006113,"Liposarcoma, no ICD-O subtype"
4039611000006114,"Metastatic malignant neoplasm to skin of trunk"
4746391000006117,"Malignant tumour of opening of auditory tube"
1785811000006114,"[M]Sarcomatoid mesothelioma"
12725431000006113,"Malignant neoplasm of rectum, rectosigmoid junction and anus NOS"
7559601000006119,"Renal cell carcinoma"
3674201000006117,"Follicular carcinoma, moderately differentiated"
152611000006116,"Secondary unspec malig neop lymph nodes head/face/neck NOS"
11925631000006119,"Malignant neoplasm of posterior wall of stomach NEC"
5511591000006118,"Ca lesser curvature - stomach"
3685901000006116,"Seminoma, anaplastic"
396471000006112,"[X]Malignant neoplasm/bone+articular cartilage, unspecified"
3343541000006113,"Congenital fibrosarcoma"
6245781000006112,"Malignant tumor of laryngeal cartilage"
304531000006116,"[M]Adenocarcinoma in adenomatous polyp"
4213131000006111,"Bronchiolar carcinoma"
6242781000006118,"CA - Cancer"
2930481000006112,"Odontogenic tumour, malignant"
11912021000006113,"[V]Personal history of malignant neoplasm of uterine body"
4033861000006110,"Cancer metastatic to iliac lymph nodes"
12762121000006115,"Malignant tumor of thyroid gland"
5353941000006110,"Malignant tumor of acoustic vestibular nerve"
3612301000006111,"Adenocarcinoma with spindle cell metaplasia"
2696651000006112,"Retinoblastoma - undifferentiated"
880661000006116,"Secondary Ca GIT"
2572131000006111,"Metastatic adenocarcinoma"
4172071000006114,"Cancer of the eye and adnexa, overlapping sites"
4031041000006118,"Secondary cancer of bone"
726141000006116,"Malignant neoplasm of epididymis"
6244351000006118,"Cancer of palate"
5344721000006118,"Malignant tumor of palatoglossal arch"
6364401000006114,"Malignant neoplasm of skin head and neck"
2710101000006114,"Granular cell myoblastoma, malignant"
305261000006110,"[M]Ameloblastic fibrosarcoma"
4041071000006110,"Metastatic malignant neoplasm to the retroperitoneum"
2960351000006118,"Liposarcoma - differentiated"
309351000006116,"[M]Glomangiosarcoma"
6245741000006118,"Malignant tumour of subglottis"
4025861000006114,"Primary malignant neoplasm of fibula"
314351000006117,"[M]Osteoblastic sarcoma"
3898761000006116,"Blastoma"
725451000006118,"Malignant neoplasm of jejunum"
4747321000006116,"Malignant tumor of body of pancreas"
4748961000006113,"Malignant melanoma of ear and/or external auditory canal"
723801000006115,"Malignant neoplasm of other sites lip, oral cavity, pharynx"
310961000006112,"[M]Lentigo maligna melanoma"
6243131000006114,"Cancer of the uterine cervix"
7577671000006116,"Intracystic papillary carcinoma"
3854301000006116,"Melanotic medulloblastoma"
12720651000006110,"Secondary and unspecified malignant neoplasm of intrathoracic lymph nodes"
6244561000006111,"Malignant tumor of tonsillar fossa"
3285801000006112,"Malignant carcinoid tumor - argentaffin"
318081000006116,"[M]Verrucous squamous cell carcinoma"
3812911000006119,"Water-clear cell adenocarcinoma"
315531000006117,"[M]Pleomorphic liposarcoma"
4024431000006115,"MM - Malignant melanoma of skin"
4746351000006111,"Malignant tumour of fossa of Rosenmuller"
4035221000006118,"Cancer metastatic to lung"
313751000006119,"[M]Nephromas and nephroblastomas"
5346461000006110,"Adenocarcinoma of rectum"
6243381000006112,"Malignant tumor of soft tissue of thorax"
5911401000006116,"Malignant tumour of fraenum of lip"
305841000006110,"[M]Basaloid carcinoma"
396301000006110,"[X]Malignant neoplasm of lip, oral cavity and pharynx"
4028161000006111,"Primary malignant neoplasm of skin of finger"
720631000006115,"Malignant neoplasm, overlapping lesion of brain"
314141000006117,"[M]Odontogenic fibrosarcoma"
4750171000006116,"Malignant tumor of trigone of bladder"
4749931000006112,"Cancer of undescended testis"
4418231000006114,"Serous papillary cystic tumour of borderline malignancy"
6869531000006117,"Personal history of primary malignant neoplasm of bronchus"
314231000006116,"[M]Olfactory neuroblastoma"
399681000006115,"[X]Neoplasm of uncert/unkn behav female genit organs, unspec"
1728161000006116,"Hereditary nonpolyposis colon cancer"
2893521000006118,"Spindle cell melanoma, type A"
4751311000006116,"Metastatic malignant neoplasm to cervix uteri"
2960311000006119,"Liposarcoma, differentiated"
305171000006110,"[M]Alpha-cell tumour,malignant"
6245991000006112,"CA - Cancer of spine"
2845411000006115,"Osteoblastic osteosarcoma"
1842161000006118,"Cancer follow up - enhanced services administration"
4026251000006117,"Primary malignant neoplasm of intrathoracic organs"
396591000006112,"[X]Malignant neoplasm/overlapping lesion/male genital organs"
4746271000006110,"Malignant tumor of adenoid"
729391000006117,"Malig neop of connective and soft tissue of great toe"
720011000006116,"Malignant neoplasm-pluriglandular involvement,unspecified"
11873531000006111,"[V]Personal history of malignant neoplasm of male genital organ (context-dependent category)"
2534471000006113,"Adrenal cortical adenocarcinoma"
4745881000006116,"Malignant tumor of upper labial sulcus"
3766901000006115,"Malignant interstitial cell tumour"
4041031000006112,"Cancer metastatic to peritoneum"
4028861000006117,"Primary malignant neoplasm of sweat gland"
6620971000006117,"Malignant tumor of urinary bladder"
6245701000006115,"Malignant tumor of larynx"
4031081000006112,"Cancer metastatic to bone"
4028071000006117,"Primary malignant neoplasm of skin of chin"
11906631000006117,"[M]Cystadenoma or carcinoma NOS"
4039741000006119,"Secondary cancer of skin"
880411000006116,"Ca ovary/uterine adnexa NOS"
2955231000006119,"Myxosarcoma"
304661000006114,"[M]Adenocarcinoma, intestinal type"
11904021000006117,"Secondary and unspec malig neop coeliac lymph nodes"
2828781000006114,"Myosarcoma"
3226411000006111,"HBL - Hepatoblastoma"
855531000006114,"Excision melanoma"
310791000006118,"[M]Juxtacortical chondrosarcoma"
730491000006117,"Mal neoplasm/periph nerves+autonomic nervous system,unspc"
6246341000006112,"Cancer of glans penis"
2954751000006115,"Embryonal carcinoma, polyembryonal type"
13031441000006113,"Malignant tumor of ureter"
2534351000006110,"Wolffian duct carcinoma"
6247351000006111,"Malignant tumor of peritoneum"
3961611000006113,"SCC - Verrucous squamous cell carcinoma"
308261000006116,"[M]Epithelioid mesothelioma, malignant"
3707511000006114,"Malignant chondroblastoma"
2813801000006112,"Malignant G cell tumor"
7098141000006114,"History of cancer of ovary"
4418481000006114,"Spongioblastoma [obs]"
6242861000006118,"Cancer of stomach"
721271000006114,"Malignant neoplasm of thymus"
308961000006113,"[M]Gemistocytic astrocytoma"
6245571000006115,"Malignant tumor of mastoid air cells"
6869691000006119,"History of malignant neoplasm of male genital organ"
3936561000006112,"Tumour cells, malignant"
4036651000006116,"Metastatic malignant neoplasm to occipital lymph nodes"
317351000006110,"[M]Synovial sarcoma, epithelioid cell type"
4038311000006113,"Metastatic malignant neoplasm to rectum"
4027561000006115,"Primary malignant neoplasm of pubis"
4745501000006111,"Malignant tumour of oral aspect of lip"
2504141000006119,"Triton tumor, malignant"
2964741000006111,"Squamous cell carcinoma, no ICD-O subtype"
720801000006112,"Malignant neoplasm of upper lip, external"
4035471000006118,"Cancer metastatic to lymph nodes of upper limb"
6246051000006112,"Malignant tumour of soft tissue of face"
3695141000006115,"Small cell sarcoma"
4034041000006116,"Cancer metastatic to intercostal lymph nodes"
3659761000006112,"Epithelioma, malignant"
3180111000006111,"Brenner tumour, malignant"
157551000006119,"Secondary and unspec malig neop coeliac lymph nodes"
4042081000006115,"Metastatic malignant neoplasm to uterus"
6247771000006119,"Mouth cancer"
4750711000006112,"Malignant tumour of hypothalamus"
157681000006114,"Secondary and unspec malig neop internal iliac lymph nodes"
313501000006112,"[M]Myosarcoma"
732441000006113,"Lymph node metastases"
3383351000006114,"Sarcomatoid mesothelioma"
6247101000006114,"Malignant tumor of pelvis"
3908551000006115,"Intraductal carcinoma, noninfiltrating, no ICD-O subtype"
4031211000006112,"Metastatic malignant neoplasm to bronchopulmonary lymph nodes"
3771861000006110,"Non-infiltrating comedocarcinoma"
2629971000006111,"Mixed tumour, salivary gland type, malignant"
724401000006116,"Malignant neoplasm of lower lip, mucosa"
1963971000006119,"Treatment for multiple recurrence of cancer (local and/or regional and/or distant)"
3216591000006111,"Malignant melanoma in Hutchinson's melanotic freckle"
2839111000006114,"Combined small cell-adenocarcinoma"
3234031000006119,"Squamous cell carcinoma, large cell, nonkeratinizing"
880701000006112,"Secondary Ca kidney"
2512971000006117,"Mucin-secreting adenocarcinoma"
12483411000006119,"Cervical smear - severe dyskaryosis ? invasive carcinoma"
1985181000006115,"H/O: malignant neoplasm of uterine body"
2729631000006110,"Meningeal sarcomatosis"
4409471000006117,"Metastatic neoplasm"
4213091000006114,"Transitional cell carcinoma - spindle cell"
3006031000006111,"Mucocarcinoid tumor, malignant"
3776181000006115,"Telangiectatic osteosarcoma"
6245161000006118,"Sigmoid colon cancer"
344931000006119,"[V]Personal history of malignant neoplasm of kidney"
2813761000006115,"Gastrin cell tumor, malignant"
3330051000006112,"Eosinophil carcinoma"
3101121000006114,"Basisquamous cell carcinoma"
3898841000006110,"Malignant tumour morphology"
304701000006118,"[M]Adenoid cystic carcinoma"
3443161000006112,"Ceruminous adenocarcinoma"
6245821000006118,"CA - Cancer of trachea"
6246091000006118,"Malignant tumor of soft tissue of neck"
4035351000006116,"Metastasis to lower limb lymph node"
2998501000006110,"Rhabdomyosarcoma, no subtype"
6244931000006114,"Duodenal cancer"
317271000006114,"[M]Sympathicoblastoma"
556511000000119,"[M]Squamous cell carcinoma of skin NOS"
4034461000006114,"Secondary renal cancer"
722871000006117,"Malignant neoplasm of peripheral nerve of low limb, incl hip"
316881000006111,"[M]Spongioneuroblastoma"
726261000006112,"Malignant neoplasm of eyelid including canthus"
6243091000006112,"Malignant tumor of cervix"
3963021000006112,"Brenner tumor - borderline malignancy"
305631000006116,"[M]Arrhenoblastoma NOS"
6242821000006112,"CA - Cancer of lip"
396511000006119,"[X]Malignant neoplasm/ill-defined sites within resp system"
1963431000006113,"Treatment for a regional recurrence of cancer"
3678841000006111,"Gelatinous carcinoma"
3708811000006112,"SCC - Small cell carcinoma"
1959991000006111,"[M]Metaplastic carcinoma"
157511000006115,"Secondary and unspec malig neop axilla and upper limb LN NOS"
309021000006110,"[M]Germinoblastoma, diffuse"
12762201000006115,"Malignant tumor of descending colon"
3644991000006118,"Polygonal cell carcinoma"
990561000006113,"Ca skin - other NOS"
880291000006110,"Ca breast-lower,inner quadrant"
1755821000006111,"Grade 3 (Stage pTa) papillary urothelial/transitional cell carcinoma"
2572011000006116,"Scirrhous adenocarcinoma"
4041981000006112,"Metastasis to urethra"
3944811000006117,"Malignant tumour, fusiform cell type"
12762081000006117,"Mesothelioma"
3534971000006111,"Glioblastoma, no ICD-O subtype"
3766861000006110,"Leydig cell tumor, malignant"
4039781000006113,"Metastatic malignant neoplasm to small intestine"
7819601000006111,"Primary malignant neoplasm of placenta"
2905761000006112,"Hepatocellular carcinoma"
7968011000006115,"History of primary malignant neoplasm of testis"
5911441000006119,"Malignant tumour of unknown origin or ill-defined site"
2930561000006118,"Malignant odontogenic tumor"
6244641000006113,"Malignant tumor of superior wall of nasopharynx"
879971000006116,"Ca gall bladder"
4747741000006112,"Malignant tumour of Eustachian tube"
4747451000006118,"Malignant Islet cell tumor"
880581000006110,"Secondary nodes - head/neck"
12718821000006112,"Malignant neoplasm of skin of trunk, excluding scrotum"
3845541000006112,"Infiltrating duct adenocarcinoma"
880041000006111,"Ca trachea/bronchus/lung"
6719401000006110,"Malignant neoplasm, disseminated"
11904101000006114,"Secondary and unspec malig neop inferior mesenteric LN"
6869651000006113,"Personal history of primary malignant neoplasm of kidney"
2992291000006115,"Intraductal papillary carcinoma"
396551000006118,"[X]Malignant neoplasm/overlap lesion/bone+articulr cartilage"
4170671000006119,"HCC - Hepatocellular carcinoma"
6244101000006115,"FOM - Cancer of floor of mouth"
4750001000006111,"Malignant tumor of ectopic testis"
7095011000006119,"History of malignant neoplasm of thoracic cavity structure"
11911791000006119,"[V]Personal history of malignant neoplasm of trachea, bronchus or lung"
4028031000006115,"Primary malignant neoplasm of skin of buttock"
3895381000006116,"CA - Corneal abrasion"
2965671000006114,"Angiomyosarcoma"
305671000006118,"[M]Astroblastoma"
5511671000006115,"Malignant neoplasm of soft tissue"
4170421000006118,"Cancer of the floor of mouth, overlapping sites"
3944851000006116,"Malignant tumour - fusiform cell type"
4746021000006117,"Malignant tumor of pharyngopalatine arch"
3345731000006114,"Hepatocholangiocarcinoma"
3852691000006114,"Malignant rhabdoid tumor"
4034211000006110,"Cancer metastatic to intrapelvic lymph nodes"
879721000006119,"Ca oro/naso/hypopharynx"
4745381000006110,"Malignant tumour of fraenum of lower lip"
11909341000006113,"[M]Urothelial carcinoma"
3019641000006117,"Sweat gland tumour, malignant"
157801000006116,"Secondary and unspec malig neop of facial lymph nodes"
6845831000006112,"Cancer emotional and psychosocial support and education"
13031481000006119,"Malignant tumor of rectum"
6246711000006114,"Malignant tumour of conjunctiva"
215781000000110,"[M]Nesidioblastoma"
314021000006111,"[M]No microscopic confirmation tumour, clinically metastatic"
531851000006119,"Ca female breast"
157761000006113,"Secondary and unspec malig neop lymph nodes head/face/neck"
6246381000006118,"Malignant tumor of spermatic cord"
4757311000006110,"Primitive polar spongioblastoma"
6362371000006115,"Cancer of uterus"
4419911000006119,"Parosteal osteosarcoma"
4033901000006115,"Metastatic malignant neoplasm to infraclavicular lymph nodes"
4170711000006115,"Hepatoblastoma"
7281251000006119,"Seminoma - category"
309231000006115,"[M]Glioblastoma multiforme"
733371000006119,"Lung cancer"
305921000006112,"[M]Beta-cell tumour, malignant"
3773721000006112,"Meningeal sarcoma"
6244601000006111,"Malignant tumor of branchial cleft"
315741000006117,"[M]Pseudomucinous adenocarcinoma"
4042041000006114,"Cancer metastatic to urinary tract"
4745421000006117,"Malignant tumor of labial mucosa"
2685781000006116,"Adenocarcinoma, cylindroid"
879931000006119,"Ca liver/biliary system"
880081000006117,"Ca bone/articular cartilage"
313131000006113,"[M]Mucoepidermoid carcinoma"
316131000006115,"[M]Round cell sarcoma"
6247021000006117,"Cancer of pituitary gland"
880331000006115,"Ca breast - NOS"
4747781000006118,"Malignant tumour of auditory tube"
